fold,epoch,train_loss,val_loss,val_c_index,lr
8,7,4.888036251068115,2.9574897289276123,0.595360824742268,1e-05
8,8,4.891737937927246,2.9550693035125732,0.6030927835051546,1e-05
8,9,4.891168117523193,2.9531073570251465,0.6082474226804123,1e-05
8,10,4.8897809982299805,2.9511446952819824,0.6211340206185567,1e-05
8,11,4.884871006011963,2.949176788330078,0.6288659793814433,1e-05
8,12,4.891947269439697,2.94762921333313,0.6262886597938144,1e-05
8,13,4.887369155883789,2.9461350440979004,0.6262886597938144,1e-05
8,14,4.883669376373291,2.944470167160034,0.6314432989690721,1e-05
8,15,4.886456489562988,2.942667245864868,0.6288659793814433,1e-05
8,16,4.883274555206299,2.9408600330352783,0.6288659793814433,1e-05
8,17,4.8819661140441895,2.9391427040100098,0.6262886597938144,1e-05
8,18,4.882874011993408,2.9373762607574463,0.6185567010309279,1e-05
8,19,4.880018711090088,2.9356865882873535,0.6237113402061856,1e-05
8,20,4.882236957550049,2.9339098930358887,0.6262886597938144,1e-05
8,21,4.887673377990723,2.932136058807373,0.6288659793814433,1e-05
8,22,4.8790283203125,2.930370807647705,0.6314432989690721,1e-05
8,23,4.87224817276001,2.928650379180908,0.6314432989690721,1e-05
8,24,4.878884315490723,2.9269251823425293,0.6237113402061856,1e-05
8,25,4.873142242431641,2.9253413677215576,0.6262886597938144,1e-05
8,26,4.880794048309326,2.9236531257629395,0.6288659793814433,1e-05
8,27,4.877622127532959,2.922159194946289,0.6314432989690721,1e-05
8,28,4.876167297363281,2.9207611083984375,0.6365979381443299,1e-05
8,29,4.871275424957275,2.919455051422119,0.6365979381443299,1e-05
8,30,4.878800868988037,2.9182536602020264,0.6365979381443299,1e-05
9,1,4.936574459075928,2.8493454456329346,0.4033412887828162,1e-05
9,2,4.930200576782227,2.8421525955200195,0.4200477326968974,1e-05
9,3,4.927654266357422,2.837712287902832,0.4439140811455847,1e-05
9,4,4.922053813934326,2.8365705013275146,0.4486873508353222,1e-05
9,5,4.919535160064697,2.8354175090789795,0.513126491646778,1e-05
9,6,4.913287162780762,2.834824323654175,0.5417661097852029,1e-05
9,7,4.930283546447754,2.8337371349334717,0.5608591885441527,1e-05
9,8,4.911147594451904,2.8328311443328857,0.5608591885441527,1e-05
9,9,4.91135835647583,2.8320066928863525,0.5704057279236276,1e-05
9,10,4.910907745361328,2.8322718143463135,0.568019093078759,1e-05
9,11,4.9063262939453125,2.832860231399536,0.5513126491646778,1e-05
9,12,4.905916213989258,2.8334171772003174,0.5513126491646778,1e-05
9,13,4.889371395111084,2.8338053226470947,0.5417661097852029,1e-05
9,14,4.901623725891113,2.8341805934906006,0.548926014319809,1e-05
9,15,4.906949520111084,2.8347885608673096,0.5465393794749404,1e-05
9,16,4.89414119720459,2.8353652954101562,0.5417661097852029,1e-05
9,17,4.899383068084717,2.8357431888580322,0.5417661097852029,1e-05
9,18,4.899971008300781,2.836106061935425,0.5465393794749404,1e-05
9,19,4.900843620300293,2.8363733291625977,0.5465393794749404,1e-05
9,20,4.894649028778076,2.836660146713257,0.548926014319809,1e-05
9,21,4.894371509552002,2.83678936958313,0.5536992840095465,1e-05
9,22,4.893052101135254,2.8368217945098877,0.5536992840095465,1e-05
9,23,4.89232063293457,2.836843490600586,0.5584725536992841,1e-05
9,24,4.888554096221924,2.8367598056793213,0.5608591885441527,1e-05
9,25,4.891399383544922,2.8366527557373047,0.5608591885441527,1e-05
9,26,4.8883233070373535,2.8365228176116943,0.5608591885441527,1e-05
9,27,4.893901824951172,2.836212396621704,0.5656324582338902,1e-05
9,28,4.878110408782959,2.83586049079895,0.568019093078759,1e-05
9,29,4.883852005004883,2.835538148880005,0.5727923627684964,1e-05
9,30,4.8905348777771,2.8352367877960205,0.568019093078759,1e-05
