fold,epoch,train_loss,val_loss,val_c_index,lr
0,1,4.924912452697754,2.8542799949645996,0.6972704714640199,1e-05
0,2,4.922394752502441,2.8529160022735596,0.684863523573201,1e-05
0,3,4.920992374420166,2.8514442443847656,0.6823821339950372,1e-05
0,4,4.911381244659424,2.848452091217041,0.6898263027295285,1e-05
0,5,4.923995494842529,2.846170663833618,0.6898263027295285,1e-05
0,6,4.913348197937012,2.8447265625,0.6947890818858561,1e-05
0,7,4.923087120056152,2.843691825866699,0.6947890818858561,1e-05
0,8,4.914576530456543,2.8420212268829346,0.6947890818858561,1e-05
0,9,4.912352085113525,2.839689016342163,0.6972704714640199,1e-05
0,10,4.904727935791016,2.836948871612549,0.6997518610421837,1e-05
0,11,4.89799690246582,2.834336280822754,0.7047146401985112,1e-05
0,12,4.904458999633789,2.831664800643921,0.707196029776675,1e-05
0,13,4.9045281410217285,2.8291213512420654,0.7096774193548387,1e-05
0,14,4.904788970947266,2.8265082836151123,0.707196029776675,1e-05
0,15,4.910270690917969,2.8240928649902344,0.7096774193548387,1e-05
0,16,4.917240142822266,2.8214592933654785,0.7096774193548387,1e-05
0,17,4.898303985595703,2.8189783096313477,0.7096774193548387,1e-05
0,18,4.902205944061279,2.816861629486084,0.7121588089330024,1e-05
0,19,4.899953365325928,2.8147261142730713,0.7121588089330024,1e-05
0,20,4.894898891448975,2.8126349449157715,0.707196029776675,1e-05
0,21,4.899593353271484,2.810650587081909,0.7096774193548387,1e-05
0,22,4.901347637176514,2.8085439205169678,0.7096774193548387,1e-05
0,23,4.893825054168701,2.8064894676208496,0.7096774193548387,1e-05
0,24,4.904994010925293,2.804511308670044,0.7096774193548387,1e-05
0,25,4.8938164710998535,2.8025717735290527,0.7096774193548387,1e-05
0,26,4.8973283767700195,2.800544500350952,0.707196029776675,1e-05
0,27,4.883976459503174,2.7986443042755127,0.7047146401985112,1e-05
0,28,4.88706636428833,2.7968881130218506,0.707196029776675,1e-05
0,29,4.88018798828125,2.79483962059021,0.707196029776675,1e-05
0,30,4.895665168762207,2.792973279953003,0.707196029776675,1e-05
1,1,4.9090752601623535,2.9005236625671387,0.49135802469135803,1e-05
1,2,4.907364845275879,2.902247428894043,0.508641975308642,1e-05
1,3,4.908627033233643,2.9022722244262695,0.508641975308642,1e-05
1,4,4.884324550628662,2.901273727416992,0.5135802469135803,1e-05
1,5,4.902106761932373,2.9021358489990234,0.5185185185185185,1e-05
1,6,4.8856964111328125,2.9034130573272705,0.5037037037037037,1e-05
1,7,4.8831987380981445,2.903916120529175,0.5061728395061729,1e-05
1,8,4.883916854858398,2.904174566268921,0.5012345679012346,1e-05
1,9,4.881369113922119,2.9048478603363037,0.4962962962962963,1e-05
1,10,4.871129989624023,2.9056050777435303,0.49382716049382713,1e-05
1,11,4.87036657333374,2.906381845474243,0.49382716049382713,1e-05
1,12,4.863119602203369,2.907149314880371,0.49382716049382713,1e-05
